semester_raw,anon_student_id,midterm,semester,normalized_midterm_name,n_items_observed,n_items_scored,score_points,score_pct,exam_start,exam_end,n_sessions,total_exam_minutes,coverage_pct
F24,19,mid1,Fall 2024,Fall 2024 Midterm 1,77,73,62.875,86.13013698630137,2024-10-02 20:06:37.870306,2024-10-03 16:52:02.382543,2,160.34472075,94.8051948051948
F24,19,mid2,Fall 2024,Fall 2024 Midterm 2,72,70,55.4,79.14285714285714,2024-10-30 20:00:30.716792,2024-10-31 16:51:28.193064,2,160.37459826666668,97.22222222222223
F24,20,mid1,Fall 2024,Fall 2024 Midterm 1,63,61,47.0,77.04918032786885,2024-10-02 18:59:16.898860,2024-10-03 16:52:29.492759,2,228.18960004999997,96.82539682539682
F24,20,mid2,Fall 2024,Fall 2024 Midterm 2,39,39,27.0,69.23076923076923,2024-10-30 20:02:10.545867,2024-10-31 16:44:38.221180,2,154.70680983333335,100.0
F24,21,mid1,Fall 2024,Fall 2024 Midterm 1,48,46,41.7,90.65217391304348,2024-10-02 20:06:59.728476,2024-10-03 16:46:02.050153,2,155.6717542,95.83333333333333
F24,21,mid2,Fall 2024,Fall 2024 Midterm 2,43,43,25.4,59.06976744186046,2024-10-30 20:01:00.014170,2024-10-31 16:47:52.093337,2,153.6750411666667,100.0
F24,22,mid1,Fall 2024,Fall 2024 Midterm 1,77,73,53.2,72.87671232876713,2024-10-02 20:06:59.827022,2024-10-03 16:49:17.685074,2,78.75176115,94.8051948051948
F24,22,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,21.2,70.66666666666667,2024-10-31 15:30:17.982919,2024-10-31 16:44:09.243413,1,73.85434156666666,100.0
F24,23,mid1,Fall 2024,Fall 2024 Midterm 1,47,45,32.9,73.1111111111111,2024-10-02 20:06:56.016955,2024-10-03 16:51:03.083231,2,158.28458985,95.74468085106383
F24,23,mid2,Fall 2024,Fall 2024 Midterm 2,36,35,27.6,78.85714285714286,2024-10-30 20:00:59.398850,2024-10-31 16:43:54.369262,2,143.33795336666668,97.22222222222223
F24,24,mid1,Fall 2024,Fall 2024 Midterm 1,109,107,71.81818181818181,67.1197960917587,2024-10-02 20:06:55.516250,2024-10-03 16:50:56.714047,2,160.26361043333333,98.1651376146789
F24,24,mid2,Fall 2024,Fall 2024 Midterm 2,93,93,53.1,57.09677419354839,2024-10-30 20:01:15.933898,2024-10-31 16:50:31.823715,2,155.37130606666668,100.0
F24,25,mid1,Fall 2024,Fall 2024 Midterm 1,44,41,32.2,78.53658536585367,2024-10-02 20:06:46.038576,2024-10-03 16:51:10.840168,2,160.34638769999998,93.18181818181819
F24,25,mid2,Fall 2024,Fall 2024 Midterm 2,44,43,24.0,55.81395348837209,2024-10-30 20:02:13.409718,2024-10-31 16:50:24.779992,2,159.90946385,97.72727272727273
F24,26,mid1,Fall 2024,Fall 2024 Midterm 1,34,32,23.0,71.875,2024-10-02 20:06:41.853040,2024-10-03 16:47:57.321235,2,157.40260356666667,94.11764705882354
F24,26,mid2,Fall 2024,Fall 2024 Midterm 2,40,40,27.0,67.5,2024-10-31 15:30:51.419097,2024-11-04 01:15:44.021151,2,143.00943445,100.0
F24,27,mid1,Fall 2024,Fall 2024 Midterm 1,52,50,44.0,88.0,2024-10-02 19:29:32.699033,2024-10-03 16:51:40.995753,2,160.83302248333334,96.15384615384616
F24,27,mid2,Fall 2024,Fall 2024 Midterm 2,67,66,56.0,84.84848484848484,2024-10-30 20:00:42.318382,2024-10-31 16:49:26.487481,2,152.73988166666666,98.50746268656717
F24,28,mid1,Fall 2024,Fall 2024 Midterm 1,33,31,24.5,79.03225806451613,2024-10-02 20:06:42.446946,2024-10-03 16:41:05.573232,2,150.4156241833333,93.93939393939394
F24,28,mid2,Fall 2024,Fall 2024 Midterm 2,66,65,51.2,78.76923076923077,2024-10-30 20:00:49.246582,2024-10-31 16:40:24.078180,2,149.8911663,98.48484848484848
F24,29,mid1,Fall 2024,Fall 2024 Midterm 1,35,33,28.0,84.84848484848484,2024-10-02 20:06:59.878536,2024-10-03 16:22:14.372423,2,132.0702173,94.28571428571429
F24,29,mid2,Fall 2024,Fall 2024 Midterm 2,71,69,61.0,88.40579710144928,2024-10-30 20:01:02.179507,2024-10-31 16:08:12.390035,2,114.80691373333335,97.1830985915493
F24,30,mid1,Fall 2024,Fall 2024 Midterm 1,29,27,17.6,65.18518518518519,2024-10-03 15:31:40.370899,2024-10-03 16:51:49.594068,1,80.15371948333333,93.10344827586206
F24,30,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,14.0,46.666666666666664,2024-10-31 15:30:32.459259,2024-10-31 16:50:40.415418,1,80.13260265000001,100.0
F24,31,mid1,Fall 2024,Fall 2024 Midterm 1,36,33,23.75,71.96969696969697,2024-10-02 20:07:17.167467,2024-10-03 17:01:46.286622,2,171.63256801666665,91.66666666666667
F24,31,mid2,Fall 2024,Fall 2024 Midterm 2,35,35,26.0,74.28571428571429,2024-10-30 20:06:50.288097,2024-10-31 17:11:43.550071,2,163.16764323333334,100.0
F24,32,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,17.2,61.42857142857142,2024-10-03 15:30:29.135207,2024-10-03 16:48:49.828256,1,78.34488415000001,93.33333333333333
F24,32,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,19.8,66.0,2024-10-31 15:30:22.402318,2024-10-31 16:43:11.282811,1,72.81467488333332,100.0
F24,33,mid1,Fall 2024,Fall 2024 Midterm 1,75,73,64.0,87.67123287671232,2024-10-02 20:06:41.025005,2024-10-03 16:51:04.338924,2,155.50073323333334,97.33333333333333
F24,33,mid2,Fall 2024,Fall 2024 Midterm 2,67,66,53.2,80.60606060606061,2024-10-30 20:00:19.516549,2024-10-31 16:50:59.894325,2,159.84960715,98.50746268656717
F24,34,mid1,Fall 2024,Fall 2024 Midterm 1,69,67,54.0,80.59701492537313,2024-10-02 20:06:47.455574,2024-10-03 16:52:21.620046,2,159.28316045,97.10144927536231
F24,34,mid2,Fall 2024,Fall 2024 Midterm 2,69,67,44.1,65.82089552238806,2024-10-30 20:00:59.434311,2024-10-31 16:52:21.168744,2,147.33438610000002,97.10144927536231
F24,35,mid1,Fall 2024,Fall 2024 Midterm 1,57,55,44.0,80.0,2024-10-02 20:06:20.236393,2024-10-03 16:53:48.947770,2,145.62366348333336,96.49122807017544
F24,35,mid2,Fall 2024,Fall 2024 Midterm 2,38,38,25.0,65.78947368421053,2024-10-30 20:02:43.065995,2024-10-31 16:57:13.713630,2,137.60339778333332,100.0
F24,36,mid1,Fall 2024,Fall 2024 Midterm 1,46,42,29.2,69.52380952380952,2024-10-02 20:06:36.611429,2024-10-03 16:51:19.904990,2,160.92927888333332,91.30434782608695
F24,36,mid2,Fall 2024,Fall 2024 Midterm 2,38,36,26.9,74.72222222222223,2024-10-30 20:01:04.324518,2024-10-31 16:51:07.419532,2,161.0395771,94.73684210526316
F24,37,mid1,Fall 2024,Fall 2024 Midterm 1,56,54,38.0,70.37037037037037,2024-10-02 20:06:38.640857,2024-10-03 15:31:49.792488,2,80.62949486666666,96.42857142857143
F24,37,mid2,Fall 2024,Fall 2024 Midterm 2,41,41,28.5,69.51219512195121,2024-10-30 20:01:04.341569,2024-10-31 16:33:52.434243,2,143.86337465,100.0
F24,38,mid1,Fall 2024,Fall 2024 Midterm 1,92,87,76.0,87.35632183908046,2024-10-02 20:06:59.755172,2024-10-03 16:18:19.297523,2,122.19726508333333,94.56521739130434
F24,38,mid2,Fall 2024,Fall 2024 Midterm 2,152,149,110.8,74.36241610738254,2024-10-30 20:01:00.986837,2024-10-31 16:11:00.386127,2,115.89219473333333,98.02631578947368
F24,39,mid1,Fall 2024,Fall 2024 Midterm 1,78,76,63.0,82.89473684210526,2024-10-02 20:06:48.145961,2024-10-03 16:51:56.537091,2,132.96640601666667,97.43589743589743
F24,39,mid2,Fall 2024,Fall 2024 Midterm 2,51,51,36.7,71.9607843137255,2024-10-30 20:01:19.371073,2024-10-31 16:50:51.995138,2,138.80738123333333,100.0
F24,40,mid1,Fall 2024,Fall 2024 Midterm 1,45,43,38.0,88.37209302325581,2024-10-02 20:05:57.733911,2024-10-03 16:08:08.015763,2,158.03897995,95.55555555555556
F24,40,mid2,Fall 2024,Fall 2024 Midterm 2,59,59,51.0,86.4406779661017,2024-10-30 20:00:35.451069,2024-10-31 16:17:25.608416,2,136.63102376666666,100.0
F24,41,mid1,Fall 2024,Fall 2024 Midterm 1,65,63,52.0,82.53968253968253,2024-10-02 20:01:27.691968,2024-10-03 17:11:15.000219,2,224.7748868666667,96.92307692307692
F24,41,mid2,Fall 2024,Fall 2024 Midterm 2,65,64,53.0,82.8125,2024-10-30 20:03:33.789303,2024-10-31 16:50:45.625946,2,172.52022920000002,98.46153846153847
F24,42,mid1,Fall 2024,Fall 2024 Midterm 1,51,48,34.875,72.65625,2024-10-02 20:06:28.420744,2024-10-03 16:46:25.604268,2,155.99571336666668,94.11764705882354
F24,42,mid2,Fall 2024,Fall 2024 Midterm 2,37,37,26.8,72.43243243243244,2024-10-30 20:00:57.051977,2024-10-31 16:46:58.778685,2,145.08241283333334,100.0
F24,43,mid1,Fall 2024,Fall 2024 Midterm 1,187,183,158.375,86.54371584699454,2024-10-02 20:06:20.565349,2024-10-03 16:50:55.226660,2,160.60154,97.86096256684492
F24,43,mid2,Fall 2024,Fall 2024 Midterm 2,35,35,25.566666666666666,73.04761904761905,2024-10-30 20:01:08.398352,2024-10-31 16:26:47.819654,2,121.03910025,100.0
F24,44,mid1,Fall 2024,Fall 2024 Midterm 1,43,39,33.0,84.61538461538461,2024-10-02 20:06:47.615195,2024-10-03 16:25:46.354494,2,135.28334508333333,90.69767441860465
F24,44,mid2,Fall 2024,Fall 2024 Midterm 2,66,65,58.0,89.23076923076924,2024-10-30 20:00:52.732453,2024-10-31 16:17:32.533201,2,114.11408460000001,98.48484848484848
F24,45,mid1,Fall 2024,Fall 2024 Midterm 1,74,72,41.018181818181816,56.96969696969697,2024-10-02 20:06:48.847128,2024-10-03 16:51:34.529768,2,160.90348866666665,97.29729729729729
F24,45,mid2,Fall 2024,Fall 2024 Midterm 2,74,73,58.1,79.58904109589041,2024-10-30 20:01:44.366065,2024-10-31 16:51:41.085665,2,160.73636638333332,98.64864864864865
F24,46,mid1,Fall 2024,Fall 2024 Midterm 1,35,33,25.0,75.75757575757575,2024-10-02 20:07:26.720925,2024-10-03 16:50:42.670969,2,80.13118225,94.28571428571429
F24,46,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,20.2,67.33333333333333,2024-10-30 20:10:56.071245,2024-10-31 16:46:46.085802,2,154.5686985333333,100.0
F24,47,mid1,Fall 2024,Fall 2024 Midterm 1,51,49,34.7,70.81632653061224,2024-10-02 20:06:50.483323,2024-10-03 16:48:56.846763,2,158.59991145,96.07843137254902
F24,47,mid2,Fall 2024,Fall 2024 Midterm 2,56,55,43.0,78.18181818181819,2024-10-30 20:01:03.004130,2024-10-31 16:24:17.527190,2,131.39460761666666,98.21428571428571
F24,48,mid1,Fall 2024,Fall 2024 Midterm 1,96,93,72.45,77.90322580645162,2024-10-02 20:06:16.767740,2024-10-03 16:50:16.911360,2,134.30832133333334,96.875
F24,48,mid2,Fall 2024,Fall 2024 Midterm 2,143,139,93.0,66.90647482014388,2024-10-30 20:01:00.801366,2024-10-31 16:28:37.321589,2,129.83369805,97.2027972027972
F24,49,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,13.0,46.42857142857143,2024-10-03 15:30:34.667409,2024-10-03 16:45:26.321406,1,74.86089995,93.33333333333333
F24,49,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,14.0,46.666666666666664,2024-10-31 15:30:18.031540,2024-10-31 16:45:35.091287,1,75.28432911666667,100.0
F24,50,mid1,Fall 2024,Fall 2024 Midterm 1,53,51,37.0,72.54901960784314,2024-10-02 20:06:33.178138,2024-10-03 16:51:45.755076,2,161.26292336666666,96.22641509433963
F24,50,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,23.0,76.66666666666667,2024-10-30 20:02:29.408348,2024-10-31 17:41:58.305527,2,193.3445216,100.0
F24,51,mid1,Fall 2024,Fall 2024 Midterm 1,79,74,64.4,87.02702702702703,2024-10-02 20:06:43.304986,2024-10-03 16:48:58.152320,2,156.66464956666667,93.67088607594937
F24,51,mid2,Fall 2024,Fall 2024 Midterm 2,92,91,71.0,78.02197802197803,2024-10-30 20:00:54.718254,2024-10-31 16:24:32.157697,2,133.6580038,98.91304347826087
F24,52,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,18.0,64.28571428571429,2024-10-03 15:31:06.697297,2024-10-03 16:51:15.748540,1,80.15085404999999,93.33333333333333
F24,52,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,11.0,36.666666666666664,2024-10-31 15:30:17.019555,2024-10-31 16:50:26.967204,1,80.16579415,100.0
F24,53,mid1,Fall 2024,Fall 2024 Midterm 1,65,63,44.2,70.15873015873017,2024-10-02 20:06:41.920223,2024-10-03 16:47:02.070106,2,156.61431288333335,96.92307692307692
F24,53,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,20.1,67.0,2024-10-30 20:00:56.031477,2024-10-31 16:35:14.466631,2,145.04766445,100.0
F24,54,mid1,Fall 2024,Fall 2024 Midterm 1,37,35,24.0,68.57142857142857,2024-10-02 20:06:35.861749,2024-10-03 16:50:27.517434,2,161.01536821666667,94.5945945945946
F24,54,mid2,Fall 2024,Fall 2024 Midterm 2,70,69,40.64545454545455,58.9064558629776,2024-10-30 20:01:03.725767,2024-10-31 16:45:59.237393,2,142.95350433333334,98.57142857142857
F24,55,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-10-02 20:06:57.380078,2024-10-03 16:38:30.196789,2,144.43169496666667,93.54838709677419
F24,55,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,19.0,63.33333333333333,2024-10-30 20:01:04.884617,2024-10-31 16:52:16.468326,2,143.2874579,100.0
F24,56,mid1,Fall 2024,Fall 2024 Midterm 1,62,60,53.0,88.33333333333333,2024-10-02 20:07:00.049246,2024-10-03 16:34:24.047152,2,132.51985556666665,96.7741935483871
F24,56,mid2,Fall 2024,Fall 2024 Midterm 2,55,55,46.0,83.63636363636363,2024-10-30 20:01:09.045790,2024-10-31 16:51:22.824607,2,133.78971441666667,100.0
F24,57,mid1,Fall 2024,Fall 2024 Midterm 1,62,60,33.0,55.00000000000001,2024-10-02 20:06:26.371965,2024-10-03 16:53:00.822246,2,161.83608335000002,96.7741935483871
F24,57,mid2,Fall 2024,Fall 2024 Midterm 2,33,32,16.0,50.0,2024-10-30 20:01:24.190752,2024-10-31 16:51:16.369489,2,152.51498418333335,96.96969696969697
F24,58,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,15.818181818181818,56.493506493506494,2024-10-02 20:07:02.390690,2024-10-02 21:21:36.654058,1,74.57105613333333,93.33333333333333
F24,59,mid1,Fall 2024,Fall 2024 Midterm 1,57,55,47.2,85.81818181818183,2024-10-02 20:06:13.102399,2024-10-03 16:50:33.409480,2,160.29146816666668,96.49122807017544
F24,59,mid2,Fall 2024,Fall 2024 Midterm 2,143,133,102.4,76.99248120300753,2024-10-30 20:00:57.256897,2024-10-31 16:50:21.166650,2,148.36188911666665,93.00699300699301
F24,60,mid1,Fall 2024,Fall 2024 Midterm 1,62,60,34.4,57.333333333333336,2024-10-02 20:06:58.619911,2024-10-03 16:51:06.488629,2,158.5432535,96.7741935483871
F24,60,mid2,Fall 2024,Fall 2024 Midterm 2,71,70,43.0,61.42857142857143,2024-10-30 20:00:31.369781,2024-10-31 16:34:13.137074,2,130.87530983333335,98.59154929577464
F24,61,mid1,Fall 2024,Fall 2024 Midterm 1,97,95,65.0,68.42105263157895,2024-10-02 20:06:23.714787,2024-10-03 16:50:16.868211,2,159.72196525,97.9381443298969
F24,61,mid2,Fall 2024,Fall 2024 Midterm 2,66,65,58.0,89.23076923076924,2024-10-30 20:03:39.371038,2024-10-31 16:48:32.924290,2,175.32893246666669,98.48484848484848
F24,62,mid1,Fall 2024,Fall 2024 Midterm 1,71,69,46.7,67.68115942028986,2024-10-02 20:05:46.517513,2024-10-03 16:50:10.125136,2,179.98789495,97.1830985915493
F24,62,mid2,Fall 2024,Fall 2024 Midterm 2,63,62,46.0,74.19354838709677,2024-10-30 20:04:00.801220,2024-10-31 16:50:30.801903,2,161.7206430666667,98.41269841269842
F24,63,mid1,Fall 2024,Fall 2024 Midterm 1,87,84,64.0,76.19047619047619,2024-10-02 16:56:51.692462,2024-10-03 16:21:55.667170,2,321.0430606166667,96.55172413793103
F24,63,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,17.0,56.666666666666664,2024-10-30 20:01:24.658364,2024-10-31 16:21:41.091902,2,130.7927954,100.0
F24,64,mid1,Fall 2024,Fall 2024 Midterm 1,80,78,62.9,80.64102564102565,2024-10-02 20:06:18.274345,2024-10-03 16:46:39.038150,2,156.0250044666667,97.5
F24,64,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,20.6,68.66666666666667,2024-10-30 20:00:50.477294,2024-10-31 16:43:32.363827,2,137.36500221666668,100.0
F24,65,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-10-02 20:06:22.149492,2024-10-03 16:45:25.125434,2,155.33109489999998,93.54838709677419
F24,65,mid2,Fall 2024,Fall 2024 Midterm 2,62,61,35.0,57.377049180327866,2024-10-30 20:00:54.659463,2024-10-31 16:43:23.837217,2,150.48045835,98.38709677419355
F24,66,mid1,Fall 2024,Fall 2024 Midterm 1,79,77,62.0,80.51948051948052,2024-10-02 20:06:59.700822,2024-10-03 16:51:20.825669,2,160.53021033333334,97.46835443037975
F24,66,mid2,Fall 2024,Fall 2024 Midterm 2,66,65,31.2,48.0,2024-10-30 20:03:23.260310,2024-10-31 16:47:08.373721,2,196.71899303333333,98.48484848484848
F24,67,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,11.636363636363637,40.12539184952978,2024-10-02 20:07:00.144419,2024-10-03 16:43:51.507813,2,149.85479099999998,93.54838709677419
F24,67,mid2,Fall 2024,Fall 2024 Midterm 2,34,34,7.0,20.588235294117645,2024-10-30 20:02:59.139851,2024-10-31 16:22:29.278930,2,93.35660148333334,100.0
F24,68,mid1,Fall 2024,Fall 2024 Midterm 1,49,47,43.0,91.48936170212765,2024-10-02 20:06:56.107993,2024-10-03 16:19:32.598627,2,128.94175586666665,95.91836734693878
F24,68,mid2,Fall 2024,Fall 2024 Midterm 2,76,75,57.8,77.06666666666666,2024-10-30 20:01:01.004628,2024-10-31 16:32:02.356710,2,128.67707656666667,98.6842105263158
F24,69,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,19.81818181818182,68.3385579937304,2024-10-02 20:06:59.599792,2024-10-03 16:50:52.804517,2,160.58426655,93.54838709677419
F24,69,mid2,Fall 2024,Fall 2024 Midterm 2,66,65,53.0,81.53846153846153,2024-10-30 20:01:08.684877,2024-10-31 16:48:14.664225,2,136.08944300000002,98.48484848484848
F24,70,mid1,Fall 2024,Fall 2024 Midterm 1,62,60,55.0,91.66666666666666,2024-10-02 20:06:42.005338,2024-10-03 16:28:53.618320,2,138.92356985,96.7741935483871
F24,70,mid2,Fall 2024,Fall 2024 Midterm 2,90,87,70.0,80.45977011494253,2024-10-30 20:01:00.663220,2024-10-31 16:34:28.293027,2,140.34854331666668,96.66666666666667
F24,71,mid1,Fall 2024,Fall 2024 Midterm 1,33,31,26.0,83.87096774193549,2024-10-02 20:06:57.382116,2024-10-03 16:31:14.409313,2,140.55572915,93.93939393939394
F24,71,mid2,Fall 2024,Fall 2024 Midterm 2,37,37,28.9,78.10810810810811,2024-10-30 20:03:02.729146,2024-10-31 16:50:24.223144,2,160.27058416666668,100.0
F24,72,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,20.0,71.42857142857143,2024-10-02 20:06:35.416880,2024-10-03 16:47:05.102947,2,156.57486723333335,93.33333333333333
F24,72,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,20.0,66.66666666666666,2024-10-30 20:02:23.319850,2024-10-31 16:43:52.204424,2,146.11604599999998,100.0
F24,73,mid1,Fall 2024,Fall 2024 Midterm 1,80,78,71.6,91.7948717948718,2024-10-02 20:06:38.936327,2024-10-03 16:46:57.631168,2,156.35978116666666,97.5
F24,73,mid2,Fall 2024,Fall 2024 Midterm 2,32,32,17.1,53.43750000000001,2024-10-30 20:01:24.349835,2024-10-31 16:16:18.585996,2,117.27814501666666,100.0
F24,74,mid1,Fall 2024,Fall 2024 Midterm 1,86,83,52.15,62.83132530120482,2024-10-02 20:06:18.327709,2024-10-03 16:51:19.027618,2,160.31190316666667,96.51162790697674
F24,74,mid2,Fall 2024,Fall 2024 Midterm 2,83,82,68.8,83.90243902439025,2024-10-30 20:00:36.136012,2024-10-31 16:49:06.101727,2,158.86810988333332,98.79518072289157
F24,75,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,14.0,50.0,2024-10-02 20:06:52.151709,2024-10-02 21:27:02.323206,1,80.16952495000001,93.33333333333333
F24,75,mid2,Fall 2024,Fall 2024 Midterm 2,63,58,29.0,50.0,2024-10-30 20:01:21.023927,2024-11-04 16:14:56.027877,2,154.89309276666665,92.06349206349206
F24,76,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,26.0,89.65517241379311,2024-10-02 20:06:46.118762,2024-10-03 17:42:46.623713,2,187.9378686833333,93.54838709677419
F24,76,mid2,Fall 2024,Fall 2024 Midterm 2,35,35,23.9,68.28571428571428,2024-10-30 20:01:25.868359,2024-10-31 15:32:59.205551,2,71.84545598333334,100.0
F24,77,mid1,Fall 2024,Fall 2024 Midterm 1,34,32,23.0,71.875,2024-10-02 20:06:59.889791,2024-10-03 16:51:07.294475,2,133.78155301666666,94.11764705882354
F24,77,mid2,Fall 2024,Fall 2024 Midterm 2,49,48,35.6,74.16666666666667,2024-10-30 20:01:26.429786,2024-10-31 16:47:18.196298,2,147.57430941666667,97.95918367346938
F24,78,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,14.2,48.96551724137931,2024-10-02 20:06:22.674661,2024-10-03 16:50:40.355043,2,159.16637485,93.54838709677419
F24,78,mid2,Fall 2024,Fall 2024 Midterm 2,61,60,38.1,63.5,2024-10-30 20:01:33.205626,2024-10-31 16:50:24.145135,2,153.29959588333332,98.36065573770492
F24,79,mid1,Fall 2024,Fall 2024 Midterm 1,85,83,49.8,60.0,2024-10-02 20:06:56.642924,2024-10-03 16:20:11.316745,2,123.21773573333333,97.6470588235294
F24,79,mid2,Fall 2024,Fall 2024 Midterm 2,40,40,15.0,37.5,2024-10-30 20:01:03.816580,2024-10-31 16:10:36.460215,2,98.67850101666667,100.0
F24,80,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,26.875,92.67241379310344,2024-10-02 20:06:37.274938,2024-10-03 16:51:10.435691,2,151.32106103333334,93.54838709677419
F24,80,mid2,Fall 2024,Fall 2024 Midterm 2,66,65,56.0,86.15384615384616,2024-10-30 20:41:22.245026,2024-10-31 16:49:00.139815,2,142.48177255000002,98.48484848484848
F24,81,mid1,Fall 2024,Fall 2024 Midterm 1,73,70,48.0,68.57142857142857,2024-10-02 20:06:42.954676,2024-10-03 16:51:06.724461,2,160.37619595,95.89041095890411
F24,81,mid2,Fall 2024,Fall 2024 Midterm 2,85,84,67.1,79.88095238095238,2024-10-30 20:00:54.352505,2024-10-31 16:50:27.315604,2,160.32909705,98.82352941176471
F24,82,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,13.0,46.42857142857143,2024-10-03 15:33:10.393851,2024-10-03 16:53:23.438145,1,80.2174049,93.33333333333333
F24,82,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,10.0,33.33333333333333,2024-10-31 15:41:11.367742,2024-10-31 16:59:02.508308,1,77.85234276666667,100.0
F24,83,mid1,Fall 2024,Fall 2024 Midterm 1,36,34,27.0,79.41176470588235,2024-10-02 20:06:56.801425,2024-10-03 16:51:00.755114,2,161.03549923333333,94.44444444444444
F24,83,mid2,Fall 2024,Fall 2024 Midterm 2,66,65,55.4,85.23076923076923,2024-10-30 20:01:18.652803,2024-10-31 16:50:41.746612,2,161.0799857833333,98.48484848484848
F24,84,mid1,Fall 2024,Fall 2024 Midterm 1,31,29,22.0,75.86206896551724,2024-10-02 20:06:52.028985,2024-10-03 16:48:45.682101,2,158.00898681666666,93.54838709677419
F24,84,mid2,Fall 2024,Fall 2024 Midterm 2,32,32,16.0,50.0,2024-10-30 20:00:59.934938,2024-10-31 16:23:45.707068,2,126.29782111666667,100.0
F24,85,mid1,Fall 2024,Fall 2024 Midterm 1,44,42,28.0,66.66666666666666,2024-10-02 20:06:23.155065,2024-10-03 16:42:57.010224,2,152.46914256666668,95.45454545454545
F24,85,mid2,Fall 2024,Fall 2024 Midterm 2,61,60,44.5,74.16666666666667,2024-10-30 20:02:03.733821,2024-10-31 16:50:12.824958,2,159.94286076666666,98.36065573770492
F24,86,mid1,Fall 2024,Fall 2024 Midterm 1,29,27,8.0,29.629629629629626,2024-10-02 20:06:39.031416,2024-10-02 21:26:48.056696,1,80.15042133333333,93.10344827586206
F24,86,mid2,Fall 2024,Fall 2024 Midterm 2,30,30,10.0,33.33333333333333,2024-10-30 20:01:55.554782,2024-10-30 21:20:49.905440,1,78.9058443,100.0
F24,87,mid1,Fall 2024,Fall 2024 Midterm 1,30,28,6.0,21.428571428571427,2024-10-02 20:06:23.254399,2024-10-02 21:22:16.980859,1,75.89544099999999,93.33333333333333
